index,col_points,diameter [cm],radius [m],frequency [GHz],distance [mm],sPDn_pln [W/m2],sPDn_sph [W/m2]
85,3.0,12.376,0.06188,10.0,2.5,7.609350046624173,8.342557971288914
86,3.0,12.376,0.06188,10.0,5.0,5.631271104870448,5.937885830430229
87,3.0,12.376,0.06188,10.0,10.0,3.119320593403164,3.1626134562792045
88,3.0,12.376,0.06188,10.0,50.0,0.22499934066436292,0.22299857738559642
89,3.0,12.376,0.06188,10.0,150.0,0.025826723872263622,0.025598959813068096
90,5.0,10.2582,0.051291,2.4,2.5,5.692901980400289,6.366671033920885
91,5.0,10.2582,0.051291,2.4,5.0,4.346883971284909,4.592334784308194
92,5.0,10.2582,0.051291,2.4,10.0,2.5188832913401797,2.52009010729221
93,5.0,10.2582,0.051291,2.4,50.0,0.2146050863214159,0.21120149320084153
94,5.0,10.2582,0.051291,2.4,150.0,0.02565940592648469,0.025325432775879987
95,5.0,10.2582,0.051291,3.0,2.5,5.735936783075744,6.430787586283465
96,5.0,10.2582,0.051291,3.0,5.0,4.415541563246041,4.675030659938167
97,5.0,10.2582,0.051291,3.0,10.0,2.5914454978556156,2.5982541766673704
98,5.0,10.2582,0.051291,3.0,50.0,0.21806740411289252,0.21481495259861805
99,5.0,10.2582,0.051291,3.0,150.0,0.025722218911750288,0.025389059184220804
100,5.0,10.2582,0.051291,3.5,2.5,5.795417967533194,6.514943361008638
101,5.0,10.2582,0.051291,3.5,5.0,4.499807177530968,4.772273396327286
102,5.0,10.2582,0.051291,3.5,10.0,2.660114848679723,2.6710084125252567
103,5.0,10.2582,0.051291,3.5,50.0,0.2198996504019023,0.21673188356848674
104,5.0,10.2582,0.051291,3.5,150.0,0.02575231042095709,0.025419546289836236
105,5.0,10.2582,0.051291,5.0,2.5,6.268289467782328,7.042033892242118
106,5.0,10.2582,0.051291,5.0,5.0,4.895989004818833,5.183655117493565
107,5.0,10.2582,0.051291,5.0,10.0,2.8544968458757185,2.8740621243814832
108,5.0,10.2582,0.051291,5.0,50.0,0.2227419883085661,0.21971205921025444
109,5.0,10.2582,0.051291,5.0,150.0,0.025795336150182775,0.025463143239329505
110,5.0,10.2582,0.051291,6.0,2.5,6.846309000250922,7.545269716008968
111,5.0,10.2582,0.051291,6.0,5.0,5.168362926012456,5.453218426244765
112,5.0,10.2582,0.051291,6.0,10.0,2.9482413313459217,2.9731124919081098
113,5.0,10.2582,0.051291,6.0,50.0,0.22363906376972298,0.22065427466168855
114,5.0,10.2582,0.051291,6.0,150.0,0.025808084949470577,0.025476062523711103
115,5.0,10.2582,0.051291,10.0,2.5,7.609350046624173,8.467020449719328
116,5.0,10.2582,0.051291,10.0,5.0,5.631271104870448,5.981044698108103
117,5.0,10.2582,0.051291,10.0,10.0,3.119320593403164,3.162272748459173
118,5.0,10.2582,0.051291,10.0,50.0,0.22499934066436292,0.22208452295408404
119,5.0,10.2582,0.051291,10.0,150.0,0.025826723872263622,0.025494951842682786
120,5.0,10.7215,0.0536075,2.4,2.5,5.692901980400289,6.341786050910085
121,5.0,10.7215,0.0536075,2.4,5.0,4.346883971284909,4.585206433322103
122,5.0,10.7215,0.0536075,2.4,10.0,2.5188832913401797,2.5216658500643185
123,5.0,10.7215,0.0536075,2.4,50.0,0.2146050863214159,0.21146200925310785
124,5.0,10.7215,0.0536075,2.4,150.0,0.02565940592648469,0.025353568091652134
125,5.0,10.7215,0.0536075,3.0,2.5,5.735936783075744,6.405054526971246
126,5.0,10.7215,0.0536075,3.0,5.0,4.415541563246041,4.667386290726731
127,5.0,10.7215,0.0536075,3.0,10.0,2.5914454978556156,2.599655792663784
128,5.0,10.7215,0.0536075,3.0,50.0,0.21806740411289252,0.21507140490614818
129,5.0,10.7215,0.0536075,3.0,150.0,0.025722218911750288,0.025417195513848703
130,5.0,10.7215,0.0536075,3.5,2.5,5.795417967533194,6.4882900890830815
131,5.0,10.7215,0.0536075,3.5,5.0,4.499807177530968,4.764200361442629
132,5.0,10.7215,0.0536075,3.5,10.0,2.660114848679723,2.672300157140612
133,5.0,10.7215,0.0536075,3.5,50.0,0.2198996504019023,0.21698602143860346
134,5.0,10.7215,0.0536075,3.5,150.0,0.02575231042095709,0.02544768249634801
135,5.0,10.7215,0.0536075,5.0,2.5,6.268289467782328,7.014088747457668
136,5.0,10.7215,0.0536075,5.0,5.0,4.895989004818833,5.1753615228346055
137,5.0,10.7215,0.0536075,5.0,10.0,2.8544968458757185,2.8751615008029923
138,5.0,10.7215,0.0536075,5.0,50.0,0.2227419883085661,0.21996237889379366
