% Model:              ear_adult_26GHz_TE2.mph
% Version:            COMSOL 5.6.0.401
% Date:               Apr 27 2022, 15:57
% Dimension:          3
% Nodes:              10233
% Expressions:        3
% Description:        Arrow surface
% X                       Y                        Z                        VectorX                  VectorY                  VectorZ
-0.014198846653226228     -0.00650798247415583     0.0059931188699008445    -0.6546284989527011      0.704450668632875        -0.27424584558681775
-0.01538935423267657      -0.008430237050611885    0.0037838543444509336    -0.8945518193207197      0.44548608104482385      -0.03632071234592309
-0.015649325431923367     -0.009147352100201196    0.0037884414053426245    -0.9718058450339145      0.23527832027210085      -0.015411410313723128
-0.01541373965753419      -0.008416631222992507    0.004517941912738274     -0.909013977948787       0.4153136911641463       -0.03475810445542638
-0.014608845086072037     -0.007141389952912198    0.005256132411749399     -0.7118740149520001      0.6819612779438522       -0.1678219360551756
-0.015086096770893759     -0.007737273535383401    0.0052513935955539395    -0.8342520548526341      0.5440248975809037       -0.08977984064501769
-0.015433424056259474     -0.00840564832901337     0.005252231253365075     -0.9270997608419698      0.37375919482297737      -0.028108677166353856
-0.015656145862446617     -0.009143546646634932    0.004523282879245397     -0.9752648688488805      0.22102183391750016      -0.0027900754328360005
-0.014724010704608593     -0.007077133391353949    0.005986323611129253     -0.7731641642010788      0.6099054579237974       -0.17387497689434944
-0.014385517022662558     -0.006403829896006139    0.006720241019999656     -0.7333779643252062      0.6237694943207924       -0.2703116338543344
-0.015143274230473179     -0.007705371419127733    0.005984073699731267     -0.872390138182453       0.480879531291952        -0.08769448777678762
-0.014561820632610281     -0.0063054614427342      0.007447808120893414     -0.8045570789152916      0.5382428131812371       -0.2509633057362001
-0.014838056402512095     -0.007013501688586136    0.006716562878526554     -0.8306292444848999      0.530627489540473        -0.1687884046681511
-0.015448928005145836     -0.008396997913562371    0.005986700022720891     -0.9457246062082306      0.3244575187672862       -0.018228761001871544
-0.015196699419471821     -0.007675562879137456    0.006716914854792391     -0.9085639755000784      0.4104208065419261       -0.07788622459053769
-0.015654521605923285     -0.009144452899217987    0.00525848680683667      -0.9797726634010608      0.19976099777675072      0.011877365837109794
-0.01494129960008904      -0.0069558972319360155   0.007447265799113937     -0.8815630920998736      0.4476133504767581       -0.1499626724297785
-0.014714255502155315     -0.006220410533417591    0.008176399689946988     -0.8661293679710058      0.4523259358838673       -0.21265268788550415
-0.015641288060329068     -0.009151836545030984    0.00599418901572853      -0.9851443249253431      0.16946491745086376      0.027790300839717137
-0.01561628121616595      -0.009165789093037616    0.006730396545358574     -0.9904923560665397      0.13019087155577966      0.044443554507956784
-0.015456101309570928     -0.008392995574294595    0.006721526350953187     -0.9626763300348951      0.27060413885369794      -0.005261523143959437
-0.015454908556291367     -0.008393661069999872    0.00745671175803074      -0.9764949662467195      0.2152665370038664       0.010858127885650885
-0.015243376684953862     -0.007649519337489083    0.0074500456369000646    -0.9392526152963016      0.33778945585031855      -0.06085070398445588
-0.015273740383822357     -0.007632577936832597    0.008183876612201288     -0.96277090452635        0.26777812168122006      -0.036973814333816794
-0.015577396487850738     -0.009187484795022401    0.007467199726464127     -0.9945626667173216      0.08343320194512784      0.06232176814977084
-0.015441346514501783     -0.008401227999993233    0.00819242806627963      -0.9864290406763851      0.16156395596672454      0.029237575868204385
-0.01483503437218744      -0.006153022062832588    0.0089063499634408       -0.9154865273367273      0.3708425508916856       -0.1560776111845877
-0.015028223928921669     -0.006907397874597263    0.008178669140467172     -0.9224292671374275      0.3676052041381407       -0.11828212468020907
-0.014913759165339997     -0.006109097629641079    0.009638105236361758     -0.9505998595969232      0.29907361197455085      -0.08315576681629483
-0.015092561898415013     -0.006871500557760731    0.008911041909012577     -0.9518989570534441      0.297169448704187        -0.07469065749754153
-0.015289550882939169     -0.007623756481934204    0.008918332224140955     -0.9788299194775137      0.20460084930335581      -0.005520978173271246
-0.014940542591064464     -0.006094153839422484    0.010372089880259545     -0.9699220290350572      0.24341409039200704      9.155277984157671E-4
-0.015123291156232385     -0.006854355193791238    0.009644857194189506     -0.9708026307239025      0.23915349482315804      -0.018650954222771448
-0.015583712826271804     -0.00988927728179678     0.007558183495239146     -0.9946129054157542      -0.04713550061088505     0.09232233187367661
-0.015242347413466235     -0.011410659918519937    0.008258950338262348     -0.9464368141790444      -0.3088506462780798      0.09417343075535432
-0.015514737394331138     -0.009130162179296426    0.00830438919593776      -0.9957339514138328      0.04688590397228079      0.07947081231808979
-0.015511451565443328     -0.009887828990707843    0.008303841068907886     -0.9935022284577628      -0.05553092694279628     0.09934605277681262
-0.015428761962446687     -0.010647763385465856    0.008290047165439518     -0.9800680446034478      -0.16901329078828203     0.1044085029300309
-0.01533815944039359      -0.010646838877269802    0.009032645133333753     -0.9746899852597005      -0.1811324457584637      0.1310361390151667
-0.015448607855894112     -0.009128538780767864    0.009051069635646454     -0.995020309903127       0.015846955273527353     0.09840455725648099
-0.015430405987345273     -0.009886631558873083    0.009048033282724107     -0.9908921233176566      -0.06668979656999463     0.1169840629337121
-0.015403959017047653     -0.008372240869707833    0.009043621519429864     -0.9926182894951039      0.10738974261879407      0.05635933409900434
-0.015345692650386492     -0.008370392917654321    0.009791613657689536     -0.9934933464419018      0.06532026468367126      0.09329648223446883
-0.015270102436196831     -0.007614978618843664    0.009779004041971247     -0.9887887346811652      0.13937036263894578      0.053597949452465266
-0.015334911118221013     -0.009885846764498805    0.009789815131532167     -0.9865937071729782      -0.08397727769057009     0.1399309608284044
-0.015116590902304662     -0.010646142546474729    0.010511107814644418     -0.9714923184846869      -0.17636458001172706     0.1584241460211635
-0.015158812526152156     -0.011409533575448725    0.00900272729683747      -0.9545164131739494      -0.27667155997353865     0.11113624468798092
-0.015232274078034923     -0.010646350810723461    0.009772693687320332     -0.971817919720215       -0.18302506999994747     0.14856565774831074
-0.01536745397498954      -0.00912734444180423     0.009795243782881094     -0.9926153521438131      -0.00766447119418877     0.12106204429848087
-0.015222546693387528     -0.009885543724600562    0.01052878287778592      -0.982526256075183       -0.09956938384591975     0.15725168973155002
-0.014906358574490748     -0.0061031965260062914   0.011233749682463151     -0.9730070893621048      0.2161933007584112       0.0807320305595522
-0.015105394040016415     -0.006858597422607424    0.010509240005005048     -0.9823998944316373      0.17797204091014604      0.05671331479454314
-0.015100637665999199     -0.009885513255899921    0.011266158436853935     -0.9802352980901289      -0.10822997560316229     0.16560505052411656
-0.015155201233020556     -0.009126382073980326    0.011275260482928734     -0.9863842218847655      -0.03938186738893717     0.15967227479354607
-0.015268417414692693     -0.009126660789724659    0.01053643482287669      -0.9894328961652594      -0.026839472246304973    0.14248574214835333
-0.0152107017831991       -0.0076131630593160235   0.010526806963743411     -0.9899456891809514      0.10358512229047878      0.09632058405199755
-0.015124859963272714     -0.007612102596765382    0.01127019909031295      -0.9881200578937411      0.07875605712564825      0.13197058253296992
-0.01526475948985772      -0.00836919227544057     0.010535824624493343     -0.991609888473417       0.03741806253031608      0.12373244391918714
-0.01504296459692862      -0.006856868358136797    0.011256537677790472     -0.9837978958382891      0.1429276318102513       0.10822842606851706
-0.014822206609703003     -0.006102087805203275    0.011977423702980817     -0.9694075909922565      0.20433631802349364      0.13599849875345002
-0.014702910254479272     -0.006101982724786037    0.012715235096135907     -0.9644128111774194      0.19994741514768472      0.1729998867416575
-0.014992778254666442     -0.010646166440650735    0.011248165820440728     -0.9715072077593867      -0.16899828543817863     0.16617257532612215
-0.014973276574305625     -0.009885638485216936    0.012002624507352592     -0.9787288286759205      -0.1124477991241081      0.17159653956535706
-0.014945340798775188     -0.006856144360923194    0.011997964388341059     -0.9808797653418194      0.12495396600355899      0.14920252116823837
-0.015030872989030563     -0.00912642069236452     0.012012232479286768     -0.9843733185078097      -0.0432857772029033      0.1706912748264039
-0.015015171713045752     -0.007611723131671501    0.012009613263842311     -0.9849243831141358      0.06415679968729404      0.16064826361067053
-0.015161942162742041     -0.008368616593088787    0.01127638497416458      -0.9886341319276247      0.019746357748685318     0.14903903697814486
-0.015042878147131525     -0.00836850487760359     0.01201423512515718      -0.9855974625198957      0.010584790143548533     0.16877678777592509
-0.014821883732373167     -0.006856158100542962    0.012735081710581873     -0.9769658189850082      0.11823847812428312      0.17764416912976796
-0.014886514297345697     -0.007611885380925693    0.01274586308746638      -0.9815366345163586      0.058042328743660505     0.18225510466462364
-0.014900257247433081     -0.00912663886675882     0.012748155623891831     -0.9831003449894697      -0.042075699060730824    0.17816662771163608
-0.014911225958822374     -0.008368752650456265    0.012749985374435953     -0.9832001621262647      0.009796732847512464     0.18226756491598056
-0.014680548090968044     -0.006856682409835178    0.013469216610259177     -0.9732995872682799      0.11571750392974615      0.19823564943688937
-0.014562000643141462     -0.0061024948676705925   0.013449441064211295     -0.9605366918948708      0.19948647863417868      0.19384119367614672
-0.014744106002878673     -0.007612440322643726    0.01347981905203873      -0.9785280558493652      0.059187192991042845     0.19743282427575926
-0.014772277729858351     -0.008369208780914999    0.01348451853139783      -0.9815305638387163      0.016210405239226792     0.19061735233821683
-0.014841506348974347     -0.00988588962892684     0.012738355066232214     -0.9764671510476213      -0.11982523141009677     0.1793148539370302
-0.01476450061520554      -0.009127003852789093    0.013483221188504702     -0.9816769279084944      -0.040603662884521156    0.18617666817434697
-0.014407741445325035     -0.006103388243063583    0.014181420114989282     -0.9579305174959882      0.19562125557611468      0.21000344763049208
-0.014592735004511762     -0.007613251217914747    0.014212279899112262     -0.9759670682851794      0.06688528983594286      0.20739970980306022
-0.01462666505914365      -0.008369855232014004    0.014217939956499257     -0.9796154516702531      0.022845076852624713     0.19957872960935416
-0.014525115993838775     -0.006857609280449005    0.014201000003308583     -0.9699301354450661      0.11679340414643252      0.21352946659279542
-0.01462099294103649      -0.009127590190182354    0.014216993759555553     -0.9795497131832986      -0.042149638930710935    0.19673781370272553
-0.014242282525749723     -0.006104601455930699    0.014911530879124012     -0.9556838169837357      0.1903256234499843       0.2245987511402772
-0.014359471941717248     -0.006858827780262283    0.014931079884474011     -0.9666099942558096      0.12211622354555317      0.22528370325382227
-0.014433376477180022     -0.007614290218056907    0.014943408302934181     -0.9730944680695268      0.07601985066582509      0.21750434137559313
-0.014472546768150399     -0.008370744583442526    0.014949942512712585     -0.9769242847810801      0.027994761402254476     0.21174332371767005
-0.014185021313857751     -0.00686029777497877     0.015659690692730453     -0.9626593912255664      0.12965293067715636      0.23764893025647366
-0.014066482963191624     -0.00610610997302087     0.0156399166642295       -0.9531905937865534      0.18572417048159476      0.2386089361607433
-0.014264544120375937     -0.007615599768285396    0.015672956325614072     -0.9691484674510792      0.08289035596418073      0.23212159943735486
-0.014308112317246852     -0.008371928539915656    0.01568022417405147      -0.9731767766300117      0.03187368616162429      0.2278399209060838
-0.013998788158820795     -0.006862104250709015    0.016386335993394542     -0.9572937632408132      0.13536954312598312      0.2554676841678897
-0.014082882009271044     -0.007617275705848996    0.016400364147036068     -0.9637574661166354      0.08780493283463633      0.2519163358624201
-0.013796745533732769     -0.006864362207384704    0.017110344030172146     -0.9501880723643696      0.13913942517737055      0.2788957645748577
-0.015145443733056638     -0.016183096962902082    0.009629250423450624     -0.9984280304909227      -0.0543204785832135      0.01381135534653275
-0.015071988287628344     -0.015454741430626157    0.010326517412853509     -0.9721891956869979      0.23325025144416744      0.02103539851537657
-0.015145799328840803     -0.01618304000194588     0.01033038910660755      -0.9995885543308296      -0.023911090701009       -0.01584240487711612
-0.015189208611584614     -0.0161760865048485      0.011728709618958971     -0.9976771130776838      -0.05513778469131945     -0.040002534173628125
-0.015163569639606982     -0.01618019347243602     0.011029913959214111     -0.9990774101027052      -0.027163000179956365    -0.03326409541373743
-0.015073864519168145     -0.015454440887292073    0.011027515177916688     -0.9617756372577326      0.27212402549651904      -0.03059637764592311
-0.014774012326356306     -0.01476235061963892     0.011745762469771135     -0.8074490809648018      0.586485999002029        -0.06371934261814499
-0.014850328636419873     -0.014750125924666603    0.012439861834658533     -0.8052782238204083      0.5788716450814911       -0.12819750684508752
-0.015108037625638357     -0.015448966883078464    0.011725519975050286     -0.9575368144942653      0.2786785153390461       -0.0739021919607259
-0.014098648100713212     -0.013390289622936116    0.01459161176237838      -0.5756854281366854      0.7484226185360499       -0.3293172815002629
-0.015217392230495771     -0.016171571924097433    0.01242726946497013      -0.9945735245650884      -0.09675531024394823     -0.03823498625309997
-0.014030174813129303     -0.012661136025870361    0.015989588689064166     -0.6170737190686705      0.7034139840838667       -0.352744655848989
-0.014361568209122436     -0.014088295840484355    0.013175615349287394     -0.5993240543590936      0.7741454927866785       -0.20373864106901535
-0.015168548564868987     -0.015439273964566461    0.01242108403174208      -0.9663897240075676      0.23974920815910047      -0.09279665144638417
-0.01523400850997466      -0.015428788291698435    0.013116189461526494     -0.9789621237466668      0.17950813928981801      -0.09700509367101992
-0.01496487808562709      -0.014731776870910741    0.01313041811497349      -0.8286542006853724      0.5342631664413598       -0.16701821658291727
-0.014576023679901785     -0.014053943384066599    0.01385691328745062      -0.6449982545987092      0.7228280776057394       -0.24798552737893753
-0.01479370623713747      -0.014019073998206826    0.014537912169860287     -0.7128314974977477      0.6508889010266129       -0.2611798129555322
-0.015242267331068786     -0.016167587316919002    0.013126135913069012     -0.9882474216907706      -0.15023095906346973     -0.028243449867435183
-0.015256375029419567     -0.016165327481387697    0.013826000181842664     -0.977129708810833       -0.212402194260923       -0.010141007464820532
-0.014408188017030941     -0.013340706105918726    0.01526409817630864      -0.6151810826938956      0.7156397688100324       -0.33077478258339155
-0.015087024478544514     -0.014712210904027113    0.01382027038262665      -0.8741509777695113      0.4534852485760286       -0.1738136858493732
-0.015296091581439224     -0.01541884354186754     0.013811607827919542     -0.9900193069904977      0.10798366046583965      -0.0905610338857341
-0.015352239433612209     -0.015409849522560345    0.014507576214122027     -0.9969695918386734      0.025326877860021847     -0.07355394079784279
-0.015209875175098449     -0.014692532118571449    0.014510057382101342     -0.9162831617649575      0.3625806336312353       -0.17017770588882938
-0.015330622427676667     -0.014673190272375203    0.015200039308805821     -0.952564802906031       0.2611916533969466       -0.15620248544873844
-0.014368436878908522     -0.012606951663819666    0.01665941340670362      -0.6060789786026495      0.7000172382470268       -0.37768258876068733
-0.015253810927308539     -0.01616573821097039     0.01452740943489786      -0.9603696813630661      -0.2784008107705401      0.013530102767861164
-0.01470168558913393      -0.013293692324839863    0.01593807124248787      -0.6713195782543183      0.6642570891334286       -0.32877430463530516
-0.014977074425483981     -0.013249579283730339    0.016613722454477516     -0.7413784041436036      0.5866552100983148       -0.32587378896435637
-0.01500188697479559      -0.013985726657188072    0.01521979159075331      -0.7870059668221068      0.5609973521835597       -0.2567169239248481
-0.015191614759888769     -0.013955335194359143    0.015903381056204886     -0.853252508923542       0.461678697800731        -0.24251378520138214
-0.0153556069067958       -0.013929066183552354    0.01658935545641886      -0.9174260631060716      0.3393989209078778       -0.2076963919288504
-0.015424701773090013     -0.014658120213302438    0.015892492564116106     -0.9806526524408443      0.15036884602008627      -0.12533788496430054
-0.015232116193867374     -0.016169213372421505    0.01523059153334962      -0.93636509967031        -0.34833858156178943     0.043366262404442454
-0.015397229638238504     -0.015402642786178037    0.01520457858523323      -0.9968473433509096      -0.06251377602320399     -0.048861046463973566
-0.015423110883034141     -0.015398497010224416    0.01590335179343205      -0.9882382528962677      -0.1521366909369032      -0.015478461916535739
-0.01521931792281131      -0.013210775614352355    0.01729244526199842      -0.8274410026454323      0.4760884992669202       -0.29779376757563847
-0.015500084406541813     -0.014646045078912547    0.01658667845329298      -0.9958766984125071      0.041846815585153324     -0.08048879166931687
-0.015180640781127425     -0.016177458939048033    0.01593653342259397      -0.9018056597050541      -0.42362999882162355     0.08534738556232131
-0.015415790030783005     -0.01539966969776176     0.01660520185695727      -0.9681710503681237      -0.2477981295795802      0.035226470245343776
-0.015482097955485998     -0.013908804269871275    0.017278805102597928     -0.9662568406604775      0.20645252624628035      -0.15402945264903686
-0.015532348548737893     -0.014640876861311852    0.017284860155122886     -0.9972199965898573      -0.07187980066543427     -0.019636004115458492
-0.015084243670115119     -0.01619290026839633     0.016646638228608474     -0.8558111398891168      -0.49817919302220753     0.1393010570004136
-0.01541424413765099      -0.013179551443312915    0.017975552986304794     -0.9146398099101843      0.33031272915476306      -0.2330826443255572
-0.015565186245178624     -0.013895494808284125    0.017972276904667153     -0.9937989234856851      0.07280159116647544      -0.08404539251096806
-0.015518104043551665     -0.01464315861118666     0.01798735183710918      -0.978757436423698       -0.19582919992611028     0.06070259550966968
-0.015593197798321317     -0.013891007789813432    0.018670852696101144     -0.9976962928691825      -0.06733233108554691     0.008274320858961234
-0.014917619534616922     -0.016219590883152144    0.0173632510089248       -0.7950725829414688      -0.5710270614496479      0.20442035844543838
-0.01536633562595713      -0.01540759153011359     0.017310956458363856     -0.9327239205173942      -0.3453217730059114      0.10382177605259617
-0.015244485232775397     -0.015427110082408152    0.01802342003306418      -0.8800237957135045      -0.43890405001624117     0.18144242573702773
-0.014650808177829138     -0.01626232994442442     0.018089148190314586     -0.7157637879222118      -0.6403918603002666      0.2785327003430852
-0.015438987103461803     -0.014655831923863018    0.018695855280840185     -0.9373842305834693      -0.3143404217061137      0.15000301175329805
-0.015031851418548195     -0.01546117073756251     0.018744296553856416     -0.8046530102837046      -0.5302793535558402      0.2670905094415989
-0.014231091944480464     -0.016329562006919904    0.018829215144873124     -0.6188153080011718      -0.700732478587341       0.3550233908297541
-0.01342903413544031      -0.01876960378479084     0.005907864191324105     -0.5618082376061009      -0.8246123476906096      -0.06622673322842028
-0.015066251613321886     -0.016759296646578638    0.010117233467862616     -0.9737258075102948      -0.22734481879442975     -0.013129552762840621
-0.014525508970296325     -0.01777649911549948     0.012485795571697192     -0.7838614351302415      -0.6172703401287483      0.06736896698701486
-0.014629894925908148     -0.01770034912053916     0.007536021734088983     -0.8303805845659848      -0.5570009845521607      -0.014764416133975264
-0.006218104403935582     -0.016586379986206205    0.013866178834125723     0.8551360975691195       -0.48436043165771425     0.18476262305620741
-0.014627320009797223     -0.017781471829053336    0.009392460329227298     -0.8451690863171752      -0.5344398016244413      -0.00795700781820333
-0.014393928745651303     -0.01801989367312602     0.007491429734771508     -0.7809480956722028      -0.6231243436310704      -0.0428500203069699
-0.014305903689578346     -0.018160739385108978    0.0079306659925024       -0.7682458017201076      -0.638588985009817       -0.04474926103927279
-0.008746332739194274     -0.01965376603524683     0.008900023086837109     0.3045686144187949       -0.952105123115439       0.027088625811400945
-0.012605318476590605     -0.019315654786164586    0.011586982973881967     -0.38656454160350895     -0.9174224572834699      0.09436042627515337
-0.012012062007907578     -0.017682376074684224    0.018551144750189125     -0.2434222603500658      -0.878751799731263       0.41053730358535134
-0.014921097173495736     -0.017158148899566978    0.012537838180482668     -0.8906208903616033      -0.4535438425396079      0.03305166479789603
-0.011885531832015336     -0.019165832953027158    0.014092932494375827     -0.23863029049615703     -0.950317973128703       0.19987829898784204
-0.006815632173510077     -0.01783740876233633     0.012645425521994455     0.7391720580007374       -0.6487925244981881      0.18081186030297547
-0.009617516008045557     -0.019831127542698584    0.007617550929137535     0.1208432923145849       -0.9917647639534225      -0.04242112307546788
-0.012789759197694987     -0.01715086347446782     0.01905314692957756      -0.3779508237214079      -0.8234893506884983      0.4231057363720622
-0.009378847050113895     -0.019806518555718963    0.007847903082865941     0.16657891448014644      -0.985537236566907       -0.031109815021640185
-0.0058108683494618235    -0.017015269467458134    0.010116919900631988     0.887386800048766        -0.44713286521412304     0.11232483227060777
-0.010981013194415287     -0.017632018175554945    0.018994730546934478     -0.03533940146189706     -0.8946438124053503      0.4453802595862725
-0.013976548359069597     -0.018330284606970962    0.012655196496955857     -0.6566121134404906      -0.7475012939067496      0.10051043772140045
-0.014585828220673568     -0.01784044674753951     0.009446574526222277     -0.8342397086385962      -0.5513687816056904      -0.006047743483855258
-0.006788773442731358     -0.01764899448621917     0.013187828874947932     0.7524859821883997       -0.6298945585442068      0.19234784045150655
-0.014685929885661933     -0.01666566963305103     0.01692571951215232      -0.744587551519889       -0.6339654851194357      0.20899076964999044
-0.012721164219062216     -0.01657481219944037     0.020134716650141646     -0.36502058393330444     -0.7954162308729051      0.4838109062112294
-0.012051821645329485     -0.01961104103008348     0.007688020665709087     -0.2987875273837239      -0.9527856207980985      -0.054088578094666745
-0.011802236919480976     -0.019234278136969835    0.013859339907440796     -0.22381927162562149     -0.9556378710247678      0.1914711286649395
-0.010831269744582081     -0.01979217349897717     0.010917543132519714     -0.06286859294565558     -0.9943480195694474      0.08555440374026048
-0.014553464734731483     -0.017278937067053177    0.015248544693918216     -0.7462628131443447      -0.6487006836369889      0.149262308593939
