% Model:              ear_adult_26GHz_TM.mph
% Version:            COMSOL 5.6.0.401
% Date:               Apr 27 2022, 16:08
% Dimension:          3
% Nodes:              16613
% Expressions:        1
% Description:        Surface
% X                       Y                        Z                        Color
-0.014715706745755794     -0.009404515342536267    -0.0030779555287072254   5.6955257536750565
-0.014867437811443717     -0.008997999572088028    -0.0030666666411799733   6.521065017891311
-0.014808278229862788     -0.009561346987679804    -0.0026825248761122235   5.800128924987987
-0.015125488734889659     -0.011041268431865335    5.030212179524677E-4     5.074209039440337
-0.015215767023801268     -0.010768398339731198    3.0606751014359196E-4    5.671279498941439
-0.015037297866128188     -0.011041268431865325    1.630130715155572E-4     4.760237747806108
-0.014949973602512316     -0.011041268431865236    -1.3546223409546725E-4   4.451962696834722
-0.015046500077808826     -0.010785187836069188    -3.1245473251582365E-4   5.090701590480841
-0.014858170761998822     -0.011041268431865339    -4.1587580943104683E-4   4.114391650310798
-0.014957610316769274     -0.010804641168799683    -5.66732889879033E-4     4.764588508397573
-0.015088861875136049     -0.01056153793538201     -5.526068281822313E-4    5.4933948270137885
-0.015130939962115498     -0.010774764682369096    -2.6594658189969266E-5   5.387033617401854
-0.015273636575478922     -0.01051530468516211     9.630884768477994E-5     6.119073294852789
-0.015187031024501148     -0.010536076298715705    -2.31983776625819E-4     5.839367921800587
-0.01487176360231747      -0.009724664416751093    -0.0023346536758726156   5.787711663979448
-0.014934304068872629     -0.009861303367163501    -0.002002288573564199    5.843421396455962
-0.014916464394398858     -0.009198394667806743    -0.0027480368849384994   6.459839552662466
-0.014985976583474885     -0.009357538132587084    -0.002388085476362011    6.521297987789627
-0.015282670558459504     -0.011041268431865335    0.0012475299622461832    5.620026417153853
-0.015379214599902293     -0.010732463617616397    0.001048759139246564     6.204382095735462
-0.015208863219674513     -0.011041268431865333    8.710989742069639E-4     5.360954759847299
-0.015305371448666099     -0.010747395802599017    6.816025336360141E-4     5.975592498868013
-0.015218276673336494     -0.010301532603110466    -4.757666813434881E-4    6.202754428705692
-0.015118334470921008     -0.010294343534063694    -8.597109775360803E-4    5.891808694149181
-0.015086740289349093     -0.010106302737420284    -0.001226654428013675    6.031323884633267
-0.01502317106206344      -0.009956271488889647    -0.0016227282728377532   5.994070502761703
-0.015213324013312563     -0.010002147787194373    -9.020200244950122E-4    6.513039437490953
-0.015235466163601611     -0.009771767321955267    -0.001080867197763998    6.793495492980817
-0.015156686227465731     -0.009787522186121275    -0.0013703331503603544   6.577513774502249
-0.015071468412390758     -0.009663392207870082    -0.0018043473308923144   6.4773739371657655
-0.015144034760664619     -0.00964287964517756     -0.001571987535140193    6.695079087286979
-0.015004388505018063     -0.008820096145942466    -0.0027760854049339863   7.023534509595819
-0.015437420481263347     -0.010732976651284917    0.0014135907722157017    6.333890265807736
-0.015346457715093248     -0.011041268431865347    0.0016258166302533293    5.8223963854512535
-0.015490326700331963     -0.010733220085313605    0.0018005500519720163    6.467311054475654
-0.015551377631333137     -0.01043050025974125     0.001599637428139272     6.825744791881483
-0.015401025325890903     -0.011041268431865345    0.0020055434720184302    6.020860851827326
-0.015534756141076345     -0.010737209202359098    0.002199315916959151     6.582990692655017
-0.015446956089655444     -0.011041268431865344    0.00238641315336117      6.161322722324847
-0.015567233291374478     -0.010748590206588813    0.002580682963500075     6.639280603009254
-0.01548469405266762      -0.011041268431865339    0.0027681815429279437    6.285206957789683
-0.015628165469190772     -0.010431633682294371    0.0023764202324873516    6.917853355517604
-0.015657556213944532     -0.010429690350557288    0.002783509329585781     6.950998198371612
-0.015599872183360702     -0.010735358762136653    0.002968100426981893     6.73191991887705
-0.01551457442458186      -0.011041268431865337    0.0031506464186795437    6.405668072403345
-0.015551876723435692     -0.011041268431865339    0.0039169651402725944    6.636672522617736
-0.015639424288347626     -0.010721945304824239    0.003741311649476488     6.881828807037924
-0.015536887402835556     -0.011041268431865339    0.003533627031231692     6.520325017370443
-0.015623202471323268     -0.01072969905076        0.0033612447688300285    6.807087226469675
-0.015318795189863059     -0.010239027069523553    -1.344934946933517E-4    6.536949010612773
-0.01539205475427776      -0.010220160639562685    2.0184219912349412E-4    6.735439615418667
-0.015361771221909334     -0.010471933834502707    4.454316712738062E-4     6.402082006238113
-0.015454085971866913     -0.010388173239818471    8.227768910594242E-4     6.689187860852722
-0.01530360324792434      -0.009799217193933774    -7.550876766101629E-4    6.949201629346766
-0.015352756560583903     -0.009910813748944917    -3.978847814637157E-4    6.945769263565659
-0.015245664213877786     -0.01006366468940991     -6.937405888753639E-4    6.5359329485724
-0.015429021479309767     -0.009920281702903527    2.102103887301601E-5     7.087618382936852
-0.01504340048751527      -0.009500313605465866    -0.0020653001541557944   6.557017854598737
-0.015179336478338247     -0.009343923464609816    -0.0017157873253130947   7.072904139896633
-0.015059806893709362     -0.009016584561966811    -0.002436185132244045    7.025722075514747
-0.015120924879472248     -0.009168661183633494    -0.0020887737427149364   7.058432093859419
-0.015214810897454061     -0.008941504323914376    -0.0018299610209419402   7.441293650967199
-0.015151616773405537     -0.008818222611951379    -0.0021921229231863476   7.3626884485371855
-0.01510032149732294      -0.008646740373350628    -0.0025039004019313726   7.365154499587206
-0.015331450364945732     -0.009479084425464475    -9.123083575723809E-4    7.300987764250157
-0.015211450637352547     -0.00859397926092909     -0.001952590590745919    7.562765018548693
-0.01551487657280762      -0.010382252328502923    0.0012217080061569525    6.821572410892888
-0.01553940839333284      -0.010141356341174185    0.001019550073386209     7.068331264722316
-0.015252452669025961     -0.009452532274593188    -0.001313804694105543    7.143901621507267
-0.015339367839808927     -0.009116086904153234    -0.0010667165034159575   7.566236186924109
-0.015278382236528975     -0.009048484987805947    -0.0014495115582054362   7.501012435035766
-0.015586777599699134     -0.010171853244166031    0.0014551613105792459    7.066776035953478
-0.015577850010273632     -0.010061289644059609    0.001227878482995199     7.145124983502204
-0.01568483597898438      -0.01013269016969851     0.0025442088610478555    7.096017195714726
-0.015597202964528673     -0.010406765658219583    0.0019730202225086294    6.903369954495127
-0.015628388620730526     -0.01009751569734355     0.0017616033525594222    7.122815360610022
-0.015659595828751805     -0.010102482095084896    0.0021367616025498963    7.10942381707536
-0.01567732268146774      -0.010440078514963286    0.0031850571255871707    6.959747172911001
-0.015706034237005593     -0.010133430154406386    0.0029327048471418002    7.07226578472988
-0.015719799056986342     -0.010159438216001584    0.0033316494448979318    7.054615356171222
-0.015697432805939354     -0.010397095632302508    0.003531162646996072     7.029339493955003
-0.01572812290500291      -0.01014683698137621     0.0035889427803560323    7.073995801990589
-0.015713445100539996     -0.010341955805059923    0.0038962649279887995    7.047398841426253
-0.015651892023399273     -0.010702217265967038    0.004126374068930039     6.957820699038019
-0.015559782442147469     -0.011041268431865337    0.004300513910749429     6.7397483211107
-0.015710421294049922     -0.010386547905011282    0.004324496906740891     7.089226571021771
-0.0156505029025943       -0.010714860468354542    0.004512369247462595     7.02378954839996
-0.015561047443051887     -0.011041268431865335    0.004684144667820703     6.811793427839412
-0.01564471372071128      -0.010721268542399914    0.004898412488749796     7.091932679796613
-0.01555621210651464      -0.011041268431865339    0.005067746111163278     6.907249587489155
-0.01573671199628218      -0.009892179505930734    0.0034841718362118553    7.073412042620414
-0.015741630204289595     -0.009961132706928298    0.0038133087726003522    7.055750673417164
-0.01574151858835426      -0.010035883760726618    0.004180482905719663     7.084632304837193
-0.01570435802999951      -0.010405973552193665    0.004728277800706921     7.12656983237142
-0.015694238515427686     -0.010414451479554658    0.005126095050681031     7.180525131481062
-0.01573734912320675      -0.010067568140655243    0.004574048226951096     7.092545165216236
-0.01572827626529076      -0.010089443116660553    0.00496991729639557      7.121626805349089
-0.015737688340384727     -0.009687215836107693    0.004018664460912121     6.979322593796971
-0.015394086887801646     -0.009533652623041048    -5.263930253771352E-4    7.363444892936513
-0.015468162643427638     -0.010142588428944997    5.300155129447176E-4     6.9623175710237115
-0.015582508749307685     -0.009814639072281485    0.0010409686137250066    7.29215547816581
-0.015525423980169732     -0.010053852571474297    8.011252092335126E-4     7.115094598017199
-0.015537079688031896     -0.009773155659431976    6.197360992611649E-4     7.331326112149417
-0.015471675793113718     -0.009950771116720809    3.142422332766774E-4     7.1362400702295945
-0.015450492180966668     -0.009601401924268364    -1.2739171550216845E-4   7.398956300778166
-0.01549887018637142      -0.009669901190911536    2.570750808396735E-4     7.371465778567262
-0.015533046773007528     -0.009358292644098721    5.10077352492082E-4      7.505143318069943
-0.015321511414942757     -0.008744670296766881    -0.0011931561622473778   7.689550127702758
-0.01526885223742452      -0.00867571541248655     -0.0015758988832075952   7.627947018989148
-0.015159942852277689     -0.00848336756143754     -0.002262454855281898    7.505699834627642
-0.015395988299434294     -0.009172100472795175    -6.721970537261686E-4    7.594411660078852
-0.015368984065961723     -0.008811482028710895    -8.09355856979707E-4     7.689870204203103
-0.015725513892117824     -0.009855123550300582    0.0031008596745038296    7.078999942982623
-0.015570645292655347     -0.009428929118377541    8.900911357607568E-4     7.435188324687307
-0.015519341798292667     -0.009046813839673266    7.352537881894947E-4     7.394186262148053
-0.01560509044493618      -0.009467020627233369    0.0012847663421657757    7.387460469866675
-0.015686109233889817     -0.009816581102318601    0.002287522856928781     7.173947815393807
-0.015622660342982271     -0.009819233732867446    0.0014501518493395713    7.291735949718655
-0.015635623238346764     -0.009476535584557405    0.0017031646552608706    7.26261335723612
-0.01570870829931052      -0.009842427577764944    0.0027011238146549873    7.1272439074867515
-0.0156848447837694       -0.009529216668496387    0.002497610174415999     7.103873046376396
-0.01566193110518305      -0.009494507180798762    0.002111639907727161     7.172226250587162
-0.015718731911670867     -0.009593488458239513    0.0032605977268447737    7.001437744766927
-0.015550009390133502     -0.009095135101432892    0.0011235126198578616    7.322993297199106
-0.015633548607063688     -0.010726378061831078    0.005290948131603828     7.1492636512164
-0.015545800039555222     -0.011041268431865342    0.005451238849552201     6.99464623870558
-0.015616228205901167     -0.010734534489577395    0.005688345235510323     7.204447860255172
-0.015680612779214884     -0.010413988167579822    0.005510796735742547     7.231550332269232
-0.01571440414730416      -0.010109183863435709    0.00536471311614313      7.151600647380303
-0.015530332350991275     -0.01104126843186534     0.005834560033940528     7.055005385159448
-0.015593569919849691     -0.010749349362697325    0.006066242212250893     7.221969551967472
-0.01551036773180244      -0.011041268431865342    0.006217675360342719     7.115008907697401
-0.01556823827618092      -0.010765845242878394    0.006416866232759857     7.257940182522675
-0.015486513908505872     -0.011041268431865342    0.0066005673167473045    7.141304140771446
-0.015658189384369064     -0.009796958689193407    0.0018731908036374706    7.241254654494732
-0.015724839561190238     -0.009782815531338595    0.0052124813705387045    7.03190811515688
-0.015711039036268158     -0.009813538432656883    0.0056054489108081735    7.103611412848033
-0.01573011921805396      -0.009633391940904993    0.003639507081394288     6.983289650279628
-0.015683241820365054     -0.009312707664648659    0.003464063781992827     6.778026428249622
-0.015703007924497102     -0.009467317694468623    0.005419932379479424     6.9253201830176065
-0.015734099814087417     -0.009750687664596266    0.004816419799148353     6.998124231550619
-0.01573849499794784      -0.009718986512951592    0.004418617886223822     7.016373313148127
-0.015694943427322645     -0.00934309378369503     0.0038551664156495666    6.769638059975854
-0.01570306689208317      -0.009373544809649793    0.004246355280553675     6.785385676042503
-0.0157073370087513       -0.009404385602324051    0.004637573803054967     6.799421636167011
-0.015490843864440317     -0.009302215818075076    1.0730524842486974E-4    7.55502924300318
-0.015486431414264194     -0.008993874830161255    3.477813709793826E-4     7.504343088779876
-0.01541188374455637      -0.008875647028713103    -4.245664604687113E-4    7.63039985238503
-0.015450826133276096     -0.00893662638460646     -3.8839142386129524E-5   7.560380034424949
-0.01544542624207032      -0.009231541607332923    -2.8501756377316713E-4   7.576569642990925
-0.015628841759778734     -0.009215416392236482    0.0022920141149661167    6.9626615397867875
-0.015703129035124275     -0.009551501064911342    0.002888996215642636     7.04744839655766
-0.015649975538801056     -0.00924952541607768     0.002682413100884164     6.893789601371918
-0.015604993155337496     -0.009178753240772055    0.0019020029662033832    7.09674858862207
-0.015578643701257147     -0.009138879033420312    0.0015124681722137013    7.204693692140584
-0.01566818040473914      -0.00928173701479133     0.0030731214908866667    6.840431937983624
-0.01565794732851447      -0.010440770044626       0.005908547559834941     7.250702389097945
-0.015696974622912252     -0.010123264406474946    0.005745410346942566     7.18924739317504
-0.015537644893394145     -0.010807215139929416    0.006720887771853829     7.238109864379726
-0.015602056900722954     -0.010486187440841503    0.0066714963056015665    7.266895850206078
-0.015459495166609528     -0.011041268431865342    0.006983250887004494     7.2325118444408005
-0.015543360606325178     -0.01068399580050466     0.006983250887004493     7.292784112758457
-0.015599170303821087     -0.010321291785539194    0.00698325088700452      7.238229842500725
-0.015674635735133148     -0.01016586606811767     0.006110869632887475     7.2062569736704845
-0.015630102075366095     -0.010476637923243172    0.006290981693362731     7.264442699047009
-0.015650757157475388     -0.01022019638587086     0.006425034238514465     7.232064805975574
-0.015670391142877264     -0.009899557492860492    0.0063861596965188805    7.148438708132362
-0.01569330790827525      -0.00984516806459503     0.0059904446969992545    7.111803651032755
-0.01564134848537315      -0.010100174389786677    0.006690376989959284     7.186255802675038
-0.015628452516928574     -0.009955456428456121    0.0069832508870045365    7.130936896501313
-0.015649948081170897     -0.009832379519065406    0.006739245687204545     7.138559435452359
-0.01565941347735224      -0.00956484059302043     0.006592366926071598     6.973311848854529
-0.01569374876423266      -0.009499409676578975    0.005810962027577101     6.9771136112222605
-0.01570742742272345      -0.00943564229667235     0.005028781995150948     6.835078900179514
-0.01563434884600773      -0.009588502149775396    0.006983250887004496     6.999265513074677
-0.015679321577144273     -0.009531917668422828    0.0062018014119690325    6.9686703551688565
-0.015189230445579772     -0.00825685663876539     -0.00203386607736092     7.489797232912005
-0.015235242950364864     -0.00833796342043773     -0.0016783369046190649   7.556663328238972
-0.015173487421675524     -0.00800068646899824     -0.0017599475658088622   7.189450085834067
-0.015273938924171636     -0.00838784515799658     -0.0012965204922826329   7.531025592637867
-0.015303603044849685     -0.008411313963776066    -8.742894427931306E-4    7.430989809264076
-0.015133442647059828     -0.007855096615250471    -0.001211119791715762    6.607172001567775
-0.015040799853180116     -0.007624763676374888    -0.0012484021769710648   5.939140022848691
-0.015114618824118405     -0.00777364347195872     -0.0014794119363686661   6.584858804185476
-0.01505502423896975      -0.007688769604875724    -0.001070119150282458    5.998214850775576
-0.015202403244204382     -0.008077983502022176    -0.0014269304814316652   7.158331955995261
-0.015217939239348754     -0.008114554656358177    -0.0010436800787389441   7.057542677039862
-0.014985479140105675     -0.007540876366558745    -0.0010930810914497062   5.5101621507041685
-0.014991809494672166     -0.007580308026159238    -9.861564079607077E-4    5.5860363836096125
-0.01502646128211716      -0.00766932923442073     -8.886119558232668E-4    5.800040875192826
-0.015189426340385075     -0.008046683711225466    -6.418864264636988E-4    6.624036693027443
-0.01511523933383821      -0.007851133418041934    -9.064701913601646E-4    6.381028155842368
-0.01503366567029233      -0.0077195879915714985   -6.980011846753716E-4    5.797603462632378
-0.0149160284564466       -0.007456515759852586    -9.902493543500965E-4    5.07969424905452
-0.015612429288520044     -0.009001787625124127    0.003688150507538658     6.440939777826654
-0.015424663703052628     -0.008695130649715917    5.908362582871895E-4     7.042354491167136
-0.015329502194701469     -0.008463863992574837    -5.424616700550585E-4    7.335378928945883
-0.015390786017645878     -0.008611907460234956    2.0959761941481025E-4    7.128629882763008
-0.015359894986775344     -0.008535087626117233    -1.580839130768571E-4    7.2231290643427535
-0.015450157787864313     -0.008747992832827577    9.558284005888754E-4     6.932242199433946
-0.015475841204926935     -0.00879347323277166     0.0013517818300839955    6.817246596984204
-0.015550838037542316     -0.008906616829841703    0.0025186337742675426    6.541532745131627
-0.015574124108170282     -0.008941688397908869    0.0029039554433124876    6.484064662240047
-0.015594509572032376     -0.008972148108859039    0.0032957496306379795    6.4329032346550035
-0.015224720568473113     -0.008148331354092105    -3.069653675179601E-4    6.599621541571687
-0.015264693637996025     -0.008259053641087291    5.487761243767246E-5     6.562512912279125
-0.01528586631534111      -0.008323153775338685    4.371965962165569E-4     6.445281026862872
-0.015307648859356465     -0.008383818631846103    8.325891813047459E-4     6.3316260507477535
-0.015335935093727167     -0.008449838824129054    0.0011951784894883625    6.264298707466335
-0.015157574793356209     -0.008116844487490556    0.001099466014110334     5.483411650371022
-0.015069435749575226     -0.00782272650917038     -4.3572527632246424E-4   5.808170077490122
-0.015122628732553718     -0.007954595639252066    -1.2478849041962472E-4   5.893984175657034
-0.01495685765257642      -0.007646258794218113    -3.9746858847941515E-4   5.161816635948278
-0.014997075655844386     -0.007736679714668821    -2.069436843963053E-4    5.252623916026418
-0.015149492126524302     -0.00804299147477792     2.9280049230113764E-4    5.803025208873733
-0.014947566669337218     -0.007714230878378985    1.259018140218706E-4     4.856339835443684
-0.014859666548104188     -0.007547903006780624    -2.0411826405383564E-4   4.526995094923021
-0.014843113730536725     -0.00746707959692763     -5.770142981699347E-4    4.6135955155412365
-0.01494521828910744      -0.007590265150497589    -6.134890090510874E-4    5.253223538401802
-0.014893281536458735     -0.00747149445061321     -8.166201253467771E-4    4.945285676884788
-0.014760011474135077     -0.007433895705171586    -2.8578490399230785E-4   4.051322509959503
-0.015647418919791888     -0.009092020412857274    0.004871327695019227     6.551474924858059
-0.015490429822336733     -0.008666509008155873    0.003523510098779602     5.993287041054962
-0.015649368530659215     -0.009203886271748495    0.0060547628106649804    6.738263018196723
-0.015596326909316803     -0.008941900746643465    0.006263109452879068     6.526761467225559
-0.015593769929962623     -0.008898378164415383    0.005887854553026713     6.423286113452026
-0.01565454521650205      -0.009173699715876454    0.00567366715350383      6.675212999912715
-0.015651462993617086     -0.009123310825758365    0.005274182246849742     6.616710061500555
-0.015576709404523907     -0.008818440810790475    0.005487267529079379     6.309713700974739
-0.01562750754838503      -0.00903135373545758     0.004081778226105629     6.440946716075701
-0.015512775565449735     -0.008693468248738177    0.003912162188702032     6.014350032439932
-0.015639238357189774     -0.00906116728417175     0.004474019398719454     6.486385894799159
-0.015549977349726025     -0.008748166557025637    0.004699920832418932     6.136967481245024
-0.015360087894628442     -0.008371001038218218    0.0037465722460428516    5.492355794614706
-0.015565954611134823     -0.008784495199652624    0.005097519990697846     6.221112612828303
-0.015470264256161128     -0.008491269330199799    0.005318705291859011     5.895658491971808
-0.015126496448896142     -0.008039110344241446    6.924978936886258E-4     5.495798738088161
-0.015004036075886325     -0.007834820103714231    4.6475724023807357E-4    4.991208391931453
-0.01486043285155697      -0.007644655830545894    4.1538173884378784E-4    4.340763218259161
-0.014959389925164062     -0.007802388997742963    7.085815199584936E-4     4.703083288616812
-0.014873174072734476     -0.007684291943992156    6.02440152412229E-4      4.35109393268441
-0.014990725218413915     -0.007869045748351153    9.808157483737348E-4     4.769271797695054
-0.015190665626108123     -0.00818388339781515     0.0014311776404288398    5.503755786915781
-0.014757051057408294     -0.007617215145061489    0.0011317623453201075    3.822814903828762
-0.01495626591774539      -0.00785508783566039     0.0013706188724904986    4.524832294974118
-0.015038513989904558     -0.00797183506156463     0.0016795115636589828    4.7796250837218395
-0.01552709133395657      -0.008873468615272172    0.0021257399035235908    6.631530714039385
-0.015360612384433368     -0.008497595238778077    0.0015874667036261255    6.180204879084324
-0.015501926896887062     -0.008835272256071109    0.0017456737537796937    6.711419710589325
-0.015387033084430377     -0.008539016225278178    0.0019843150332640265    6.08294113396244
-0.01521230322735469      -0.008222874261607404    0.0018307636618068025    5.4399835098769636
-0.015437858185226675     -0.008603224495098535    0.0027453922885260973    6.000179567870279
-0.015465544684157496     -0.008637284893402956    0.0031340107499731452    5.963157301143949
-0.015297071089401468     -0.00831621392001257     0.0029746212449347814    5.388728067958194
-0.01526061494897477      -0.00827869573558713     0.002572348909192969     5.374241126979613
-0.015411656548656043     -0.008572136142549544    0.0023473819470105073    6.027326594022036
-0.015228461481643717     -0.008241658173157836    0.0022061458032224604    5.372456923264504
-0.015025673577084269     -0.007952645625062989    0.0024337862397085185    4.577455532857945
-0.015329842606564704     -0.008346025245689092    0.003360661471181812     5.4561149969047245
-0.015124003366286552     -0.008034310273367417    0.0032252630704781957    4.804493386342493
-0.015104748096687208     -0.008035808347207749    0.002820070716757383     4.759201751697974
-0.014765434498448523     -0.007508997870974707    2.2489365363771187E-4    3.9736731626769077
-0.01466406659569397      -0.007387651277907994    4.6621419466618005E-6    3.469059280068514
-0.014557944170451564     -0.0073418093482126535   3.2054949792239716E-4    3.055573173186914
-0.014683042638127398     -0.007474614274782399    5.548843051561433E-4     3.595122939427649
-0.01480062055869492      -0.007629991448206103    8.279697276147124E-4     4.0159201136579386
-0.014610448379964457     -0.007455150623265787    9.130652115776664E-4     3.3523693860633217
-0.014442009629082264     -0.0072993475657732705   6.735112263955428E-4     2.7646725056922907
-0.015637813081575896     -0.009328132306394368    0.006700983721992519     6.906781827148473
-0.015647458359451145     -0.009287630506221242    0.006413322006655138     6.8587474392937215
-0.015595032787865256     -0.008991760367795774    0.00663817868396123      6.601858794114214
-0.015610990278612123     -0.00921232226235261     0.006983250887004578     6.835601860296879
-0.015556970139985683     -0.00883926656273165     0.006983250887004491     6.514311616052052
-0.015529606106171559     -0.008651557711505602    0.006114224759392366     6.227219039387581
-0.01554431781219327      -0.00871750993021671     0.006400448805220285     6.316405043919443
-0.015514074968304092     -0.008604854942234107    0.006669706169699955     6.233472069185001
-0.015478646698075207     -0.008470527519617684    0.0069832508870048896    6.173379984089622
-0.015389059117344762     -0.008395071239149541    0.004135089294778809     5.556374347181556
-0.01553309410869147      -0.008721143011617817    0.0043052999863575645    6.062646814057518
-0.015415216798915407     -0.008416909495271253    0.004527833588918625     5.653504424375044
-0.0154914620954413       -0.008531583455702296    0.005715476654997616     6.007989361800152
-0.015367348041520313     -0.008217335763869066    0.005551297697337967     5.587653313108661
-0.015401142609337783     -0.008265097061815996    0.005928993412527392     5.745081382023853
-0.015279586116358237     -0.008005168361888138    0.005731781161728978     5.340940832775511
-0.015177567875251676     -0.008079730360992571    0.0035893741298629366    4.921183080759796
-0.015200967061952111     -0.00790493822955137     0.0053737508484209846    5.073402187462974
-0.015442135069669651     -0.008447289130826383    0.004918897641283112     5.776027654774674
-0.015280440770767402     -0.008127025930056936    0.004748368320249221     5.24096108383934
-0.01521329951290189      -0.008096817059975845    0.003977888630758915     5.012604514793559
-0.01524156084205609      -0.008104829041681012    0.004337252182947492     5.104818862878891
-0.015027790177953776     -0.007811182388884227    0.004171803248243975     4.4915102338600015
-0.015050395620139417     -0.00788008210535174     0.0038340522769958647    4.544392958380638
-0.015020446287681288     -0.007640969238013181    0.0052330553080804235    4.5818353466097905
-0.015110995124146157     -0.007816148252390671    0.004977153606353785     4.7754205916041625
-0.015083303224679243     -0.007838122069302485    0.004538619377002448     4.671394077226709
-0.015315602605797007     -0.008149825595941082    0.005142832550571965     5.378933647695486
-0.01501243353531399      -0.007943714097603046    0.0020131260392799765    4.602525059646175
-0.014327245510689335     -0.007262504118420039    0.0010382149862221105    2.6057913516888718
-0.014591766875397798     -0.0074681687346230125   0.001174482073122539     3.308065603305802
-0.014461489362108716     -0.0073890878724254035   0.001442832208120297     3.0162551456515607
-0.014219131707615212     -0.007229696211020482    0.0014054236369668016    2.5179335256030155
-0.014682069616383246     -0.007572834274115098    0.0014546335316827186    3.592010454909102
-0.014209818292065444     -0.007257228415297493    0.0024470223238041654    2.79882676344179
-0.013959979998391133     -0.007125053334294696    0.0025230558552228636    2.5594676484995054
-0.014032835497292421     -0.007164146803439481    0.0021478867069151804    2.522955802819034
-0.014544947365739707     -0.007478697521551757    0.0018529038519036617    3.2560378765528317
-0.014807711434575297     -0.007718034251720501    0.002163432271207642     3.9563990780593943
-0.014844216393852885     -0.007747283273109074    0.001726977300715568     4.075708603918233
-0.0143223944721358       -0.007315262987694184    0.0017764041547250662    2.8118563921686714
-0.014120132504559896     -0.007197949933329416    0.0017752820405255805    2.495323347005145
-0.014278136440630484     -0.007298123593234464    0.0020672082543324766    2.7980644523937137
-0.014916815285824645     -0.007751413263061013    0.0035323394923695703    4.192507608837384
-0.01452621416484116      -0.007470279233733571    0.002371118807552294     3.292546795937978
-0.014388725284186003     -0.00735727123053153     0.0027312890603720234    3.0943952465388413
-0.014908615169150891     -0.007805341752563611    0.002729913074222557     4.186746833229217
-0.014806029071286475     -0.007709215433060185    0.002515274784349303     3.919825008170433
-0.014912770297508756     -0.007787297093685303    0.0030800025182200525    4.186638722690737
-0.014670125377669634     -0.007531732171413988    0.0032760521298013604    3.6360259451701062
-0.014658882738538895     -0.007559668351208793    0.002808823779278576     3.5824436572146765
-0.014369369940399435     -0.007230288615971445    0.0037674423962064055    3.2317563114408094
-0.014136383721631915     -0.007115368887443713    0.003539904521756672     2.8864150307450243
-0.014410767254073724     -0.007307160373621991    0.0034316715957378487    3.2397913742679907
-0.01440709872802427      -0.007346344433259193    0.003044648032076027     3.1779811694324898
-0.014175272742452116     -0.007220263390225913    0.002810375980927819     2.8393317534298395
-0.013904424934196337     -0.007077357388853898    0.002900166595978393     2.5792342103121593
-0.014143845206323957     -0.007169464566260942    0.0031668858449410346    2.82837457643048
-0.013868402607660929     -0.007018530028672351    0.003278068526796935     2.6077556967600843
-0.013851391679878358     -0.006949263241878493    0.0036555484256850256    2.6596732248955424
-0.014101577616040788     -0.00704504813792113     0.003838367966338134     2.906836449627986
-0.013851681946602504     -0.006871493907461354    0.00403176349414713      2.735555588757485
-0.014099772289509137     -0.0069838075466324215   0.004141019951620822     2.990941596823738
-0.01386751864505233      -0.006787077321450534    0.004406217006757855     2.7761758194143593
-0.0143055116904941       -0.007143217656620384    0.004014375763616649     3.1988913859363803
-0.014656892786910564     -0.007467369487100865    0.0037322172448568426    3.6622901338407585
-0.01489358529163482      -0.007686474258451837    0.003878623016626984     4.146103356629258
